"subjectID","age","gender","glasses","lenses","psychopyVers","codeVersion","expID","expCond","noArms","idArm1","idArm2","idArm3","idArm4","idArm5","idArm6","imgArm1","imgArm2","imgArm3","imgArm4","imgArm5","imgArm6","posArm1","posArm2","posArm3","posArm4","posArm5","posArm6","valExpArm1","valExpArm2","valExpArm3","valExpArm4","valExpArm5","valExpArm6","valSdArm1","valSdArm2","valSdArm3","valSdArm4","valSdArm5","valSdArm6","inoSdArm1","inoSdArm2","inoSdArm3","inoSdArm4","inoSdArm5","inoSdArm6","decayArm1","decayArm2","decayArm3","decayArm4","decayArm5","decayArm6","exchangeRate","scalingFactor","units","seed","game","gameType","trial","calibration","ITI","timeFixStim","timeFixChoice","choiceMade","chosenArm","chosenArmId","chosenArmPos","choiceRT","IFI","reward","rewardScaled","rewardExp","rewardMaxExp","regret","regretExp","correct","correctArm","correctArmId","chosenRankExp","rewardTotal","rewardTotalScaled","feedbackRT","timeTrial","instTime","timeTotal"
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",4,0,5.48524816843,3.25530069032,3.73434184002,1,3,"a1","[-4.5, 7.79422863406]",0.801,2.46627033894,7.27379866936,97.5,6,6,-1.27379866936,0,1,3,"a1",1,11.1829370216,150.1,3.475,17.824,150.572549363,4030.12075769
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",5,0,5.49780474632,1.93134652794,2.9379655464,0,NA,NA,NA,NA,2.18148718136,-6,-80.4,NA,6,NA,NA,NA,2,NA,NA,5.18293702161,69.7,NA,15.767,150.572549363,4054.96335163
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",5,0,5.14848409492,11.8580347119,5.99381333685,1,5,"a3","[-4.5, -7.79422863406]",0.854,2.32344338943,4.56338277432,61.2,4.77473609115,6,1.43661722568,1.22526390885,0,3,"a1",3,9.74631979593,130.9,3.485,19.94,150.572549363,4093.54176936
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",6,0,5.34180652849,1.6873155201,1.06844497439,1,5,"a3","[-4.5, -7.79422863406]",0.334,2.17791764159,4.26781060384,57.2,4.77473609115,6,1.73218939616,1.22526390885,0,3,"a1",3,14.0141303998,188.1,3.476,14.846,150.572549363,4117.06965358
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",7,0,5.36704483146,1.00994843878,1.6670522783,1,5,"a3","[-4.5, -7.79422863406]",1.16,2.24101305991,5.40290638658,72.4,4.77473609115,6,0.59709361342,1.22526390885,0,3,"a1",3,19.4170367864,260.5,3.484,15.578,150.572549363,4140.68128871
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",8,0,5.27037346197,3.88222499144,6.58207426442,0,NA,NA,NA,NA,2.44636058223,-6,-80.4,NA,6,NA,NA,NA,2,NA,NA,13.4170367864,180.1,NA,19.674,150.572549363,4171.15699561
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",8,0,5.43486306306,1.53453281591,1.24824419655,1,5,"a3","[-4.5, -7.79422863406]",0.701,2.10029766611,6.19850441456,83.1,4.77473609115,6,-0.19850441456,1.22526390885,0,3,"a1",3,19.6155412009,263.2,3.49,14.964,150.572549363,4194.75624889
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",9,0,5.33668460363,3.70246274704,1.00599722326,0,NA,NA,NA,NA,2.15757988176,-6,-80.4,NA,6,NA,NA,NA,2,NA,NA,13.6155412009,182.8,NA,13.801,150.572549363,4219.28744716
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",9,0,5.05806540815,1.50269468291,3.80626727466,1,5,"a3","[-4.5, -7.79422863406]",0.401,2.06741398493,5.42718548674,72.8,4.77473609115,6,0.572814513258,1.22526390885,0,3,"a1",3,19.0427266877,255.6,3.519,17.5,150.572549363,4245.01631828
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",10,0,5.13119203261,1.01548514675,1.16238070762,1,5,"a3","[-4.5, -7.79422863406]",0.707,2.27746857051,5.43401223284,72.9,4.77473609115,6,0.565987767164,1.22526390885,0,3,"a1",3,24.4767389205,328.5,3.498,15.063,150.572549363,4267.89702406
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",11,0,5.25773534808,1.02713086457,2.77306181799,1,5,"a3","[-4.5, -7.79422863406]",1.25,2.39515674218,2.89315103283,38.8,4.77473609115,6,3.10684896717,1.22526390885,0,3,"a1",3,27.3698899533,367.3,3.476,16.794,150.572549363,4292.63587718
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",12,0,5.35118212194,1.06134097844,1.1681205088,1,5,"a3","[-4.5, -7.79422863406]",0.663,2.10409295637,5.67175113626,76,4.77473609115,6,0.328248863739,1.22526390885,0,3,"a1",3,33.0416410896,443.3,3.494,14.927,150.572549363,4315.66526597
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",13,0,5.00855229923,2.65532606275,2.29004499055,1,5,"a3","[-4.5, -7.79422863406]",0.903,2.1895241184,5.50000562252,73.7,4.77473609115,6,0.499994377485,1.22526390885,0,3,"a1",3,38.5416467121,517,3.496,16.124,150.572549363,4341.15712389
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",14,0,5.38211037093,1.02412059072,4.85675186816,1,5,"a3","[-4.5, -7.79422863406]",0.757,2.25114717105,5.46346892554,73.3,4.77473609115,6,0.536531074462,1.22526390885,0,3,"a1",3,44.0051156376,590.3,3.518,18.771,150.572549363,4368.00699392
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",15,0,5.05997178354,1.06179210707,1.01917694909,1,5,"a3","[-4.5, -7.79422863406]",0.541,2.15925183622,4.96810414735,66.6,4.77473609115,6,1.03189585265,1.22526390885,0,3,"a1",3,48.973219785,656.9,3.492,14.843,150.572549363,4390.67918383
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",16,0,5.35094082409,1.98431944003,2.02347831553,1,5,"a3","[-4.5, -7.79422863406]",0.8,2.34488602508,4.03618194295,54.1,4.77473609115,6,1.96381805705,1.22526390885,0,3,"a1",3,53.0094017279,711,3.499,16.003,150.572549363,4415.7084301
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",17,0,5.31823825101,1.04982582054,1.55417881362,1,5,"a3","[-4.5, -7.79422863406]",0.639,2.39796487298,4.83465483516,64.8,4.77473609115,6,1.16534516484,1.22526390885,0,3,"a1",3,57.8440565631,775.8,3.476,15.582,150.572549363,4439.32034798
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",18,0,5.13428876387,2.06957222709,3.69505012904,1,2,"a4","[4.5, 7.79422863406]",0.275,2.14339373004,2.94798178494,39.5,4.24558582894,6,3.05201821506,1.75441417106,0,3,"a1",4,60.792038348,815.3,3.494,17.483,150.572549363,4465.70836098
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",19,0,5.04422121676,1.93290386039,1.03146181321,1,1,"a6","[9.0, 0.0]",0.805,2.07452728865,2.04549127405,27.4,3.3909560536,6,3.95450872595,2.6090439464,0,3,"a1",6,62.8375296221,842.7,3.492,14.776,150.572549363,4489.13017081
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",20,0,5.43131878968,1.02142434337,1.05710531862,1,3,"a1","[-4.5, 7.79422863406]",0.692,2.32663208779,5.73054113422,76.8,6,6,0.269458865782,0,1,3,"a1",1,68.5680707563,919.5,3.504,15.059,150.572549363,4512.30893152
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",21,0,5.39625932528,1.06781436142,1.06298506639,1,4,"a2","[-9.0, 1.10218211923e-15]",0.521,2.26517571946,6.15616174598,82.5,5.36125122309,6,-0.156161745978,0.638748776907,0,3,"a1",2,74.7242325023,1002,3.481,14.943,150.572549363,4535.37075008
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",22,0,5.29326960516,1.0382460938,1.06260391105,1,5,"a3","[-4.5, -7.79422863406]",0.866,2.28253284534,5.42724668105,72.8,4.77473609115,6,0.572753318953,1.22526390885,0,3,"a1",3,80.1514791833,1074.8,3.498,14.984,150.572549363,4558.36577117
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",23,0,5.48293558411,1.03485352684,1.13135551638,1,6,"a5","[4.5, -7.79422863406]",0.773,2.31185671499,4.00681213839,53.7,3.78082782739,6,1.99318786161,2.21917217261,0,3,"a1",5,84.1582913217,1128.5,3.497,15.096,150.572549363,4581.64469041
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",24,0,5.20821539597,1.05958453499,1.09897381036,1,1,"a6","[9.0, 0.0]",0.894,2.34240518881,3.47006552412,46.5,3.3909560536,6,2.52993447588,2.6090439464,0,3,"a1",6,87.6283568459,1175,3.491,15.056,150.572549363,4604.64080319
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",25,0,5.29317177616,1.03142568879,2.06639043334,1,2,"a4","[4.5, 7.79422863406]",0.287,2.25355210431,4.8885189871,65.5,4.24558582894,6,1.1114810129,1.75441417106,0,3,"a1",4,92.516875833,1240.5,3.494,15.939,150.572549363,4628.59465154
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",26,0,5.45406164657,1.65936289601,9.19603103515,1,6,"a5","[4.5, -7.79422863406]",0.436,2.48588415263,3.99199392294,53.5,3.78082782739,6,2.00800607706,2.21917217261,0,3,"a1",5,96.5088697559,1294,3.474,23.289,150.572549363,4660.69944991
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",27,0,5.46040889542,1.04922820311,1.0332609233,0,NA,NA,NA,NA,2.46307622355,-6,-80.4,NA,6,NA,NA,NA,2,NA,NA,90.5088697559,1213.6,NA,14.173,150.572549363,4683.06983591
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",27,0,5.04252217013,1.01754509224,1.06588412252,0,NA,NA,NA,NA,2.33956036052,-6,-80.4,NA,6,NA,NA,NA,2,NA,NA,84.5088697559,1133.2,NA,14.011,150.572549363,4704.82975213
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",27,0,5.07038861109,1.95327746658,1.04921540311,1,4,"a2","[-9.0, 1.10218211923e-15]",0.769,2.27670059222,5.9445607054,79.7,5.36125122309,6,0.0554392946013,0.638748776907,0,3,"a1",2,90.4534304613,1212.9,3.501,14.942,150.572549363,4728.4618556
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",28,0,5.26463928016,1.05809916695,3.83074825629,1,4,"a2","[-9.0, 1.10218211923e-15]",1.2,2.00410076208,7.27652238621,97.6,5.36125122309,6,-1.27652238621,0.638748776907,0,3,"a1",2,97.7299528475,1310.5,3.487,17.468,150.572549363,4753.94993411
2354282,35,"Male","No","No","1.85.4",1.6,"exp2","stationary",6,"a6","a4","a1","a2","a3","a5","on.png","ot.png","pokoi.png","rtsi.png","vedi.png","tverdo.png","[9.0, 0.0]","[4.5, 7.79422863406]","[-4.5, 7.79422863406]","[-9.0, 1.10218211923e-15]","[-4.5, -7.79422863406]","[4.5, -7.79422863406]",3.3909560536,4.24558582894,6,5.36125122309,4.77473609115,3.78082782739,0.866025403784,1.2449899598,1.65831239518,1.53297097168,1.39642400438,1.07238052948,0,0,0,0,0,0,1,1,1,1,1,1,40,13.4080626313,"kuna",223,2,"decVar",29,0,5.09763708372,2.02099141917,2.33946946021,0,NA,NA,NA,NA,2.2858112552,-6,-80.4,NA,6,NA,NA,NA,2,NA,NA,91.7299528475,1230.1,NA,15.286,150.572549363,4778.02442039
